date,open,high,low,close,volume,change_percent,avg_vol_20d
2017-07-19,2463.8501,2473.8301,2463.8501,2473.8301,3059760000,0.54,3269957000.0
2017-07-20,2475.5601,2477.6201,2468.4299,2473.45,3182780000,-0.02,3249355000.0
2017-07-21,2467.3999,2472.54,2465.0601,2472.54,3059570000,-0.04,3228923000.0
2017-07-24,2472.04,2473.1001,2466.3201,2469.9099,3010240000,-0.11,3115518500.0
2017-07-25,2477.8799,2481.24,2474.9099,2477.1299,4108060000,0.29,3158973000.0
2017-07-26,2479.97,2481.6899,2474.9399,2477.8301,3557020000,0.03,3158628500.0
2017-07-27,2482.76,2484.04,2459.9299,2475.4199,3995520000,-0.1,3183364500.0
2017-07-28,2469.1201,2473.53,2464.6599,2472.1001,3294770000,-0.13,3153089000.0
2017-07-31,2475.9399,2477.96,2468.53,2470.3,3469210000,-0.07,3158470000.0
2017-08-01,2477.1001,2478.51,2471.1399,2476.3501,3460860000,0.24,3233398500.0
2017-08-02,2480.3799,2480.3799,2466.48,2477.5701,3478580000,0.05,3238966500.0
2017-08-03,2476.03,2476.03,2468.8501,2472.1599,3645020000,-0.22,3252991500.0
2017-08-04,2476.8799,2480.0,2472.0801,2476.8301,3235140000,0.19,3269682000.0
2017-08-07,2477.1399,2480.95,2475.8799,2480.9099,2931780000,0.16,3266314500.0
2017-08-08,2478.3501,2490.8701,2470.3201,2474.9199,3344640000,-0.24,3278209000.0
2017-08-09,2465.3501,2474.4099,2462.0801,2474.02,3308060000,-0.04,3285031000.0
2017-08-10,2465.3799,2465.3799,2437.75,2438.21,3621070000,-1.45,3312701000.0
2017-08-11,2441.04,2448.0901,2437.8501,2441.3201,3159930000,0.13,3333865500.0
2017-08-14,2454.96,2468.22,2454.96,2465.8401,2822550000,1.0,3335334500.0
2017-08-15,2468.6599,2468.8999,2461.6101,2464.6101,2913100000,-0.05,3332883000.0
2017-08-16,2468.6299,2474.9299,2463.8601,2468.1101,2953650000,0.14,3327577500.0
2017-08-17,2462.95,2465.02,2430.01,2430.01,3142620000,-1.54,3325569500.0
2017-08-18,2427.6399,2440.27,2420.6899,2425.55,3415680000,-0.18,3343375000.0
2017-08-21,2425.5,2430.5801,2417.3501,2428.3701,2788150000,0.12,3332270500.0
2017-08-22,2433.75,2454.77,2433.6699,2452.51,2777490000,0.99,3265742000.0
2017-08-23,2444.8799,2448.9099,2441.4199,2444.04,2785290000,-0.35,3227155500.0
2017-08-24,2447.9099,2450.3899,2436.1899,2438.97,2846590000,-0.21,3169709000.0
2017-08-25,2444.72,2453.96,2442.22,2443.05,2588780000,0.17,3134409500.0
2017-08-28,2447.3501,2449.1201,2439.03,2444.24,2677700000,0.05,3094834000.0
2017-08-29,2431.9399,2449.1899,2428.2,2446.3,2737580000,0.08,3058670000.0
2017-08-30,2446.0601,2460.3101,2443.77,2457.5901,2633660000,0.46,3016424000.0
2017-08-31,2462.6499,2475.01,2462.6499,2471.6499,3348110000,0.57,3001578500.0
2017-09-01,2474.4199,2480.3799,2473.8501,2476.55,2710730000,0.2,2975358000.0
2017-09-05,2470.3501,2471.97,2446.55,2457.8501,3490260000,-0.76,3003282000.0
2017-09-06,2463.8301,2469.6399,2459.2,2465.54,3374410000,0.31,3004770500.0
2017-09-07,2468.0601,2468.6201,2460.29,2465.1001,3353930000,-0.02,3007064000.0
2017-09-08,2462.25,2467.1101,2459.3999,2461.4299,3302490000,-0.15,2991135000.0
2017-09-11,2474.52,2488.95,2474.52,2488.1101,3291760000,1.08,2997726500.0
2017-09-12,2491.9399,2496.77,2490.3701,2496.48,3230920000,0.34,3018145000.0
2017-09-13,2493.8899,2498.3701,2492.1399,2498.3701,3368050000,0.08,3040892500.0
2017-09-14,2494.5601,2498.4299,2491.3501,2495.6201,3414460000,-0.11,3063933000.0
2017-09-15,2495.6699,2500.23,2493.1599,2500.23,4853170000,0.18,3149460500.0
2017-09-18,2502.51,2508.3201,2499.9199,2503.8701,3194300000,0.15,3138391500.0
2017-09-19,2506.29,2507.8401,2503.1899,2506.6499,3249100000,0.11,3161439000.0
2017-09-20,2506.8401,2508.8501,2496.6699,2508.24,3530010000,0.06,3199065000.0
2017-09-21,2507.1599,2507.1599,2499.0,2500.6001,2930860000,-0.3,3206343500.0
2017-09-22,2497.26,2503.47,2496.54,2502.22,2865960000,0.06,3207312000.0
2017-09-25,2499.3899,2502.54,2488.03,2496.6599,3297890000,-0.22,3242767500.0
2017-09-26,2501.04,2503.51,2495.1201,2496.8401,3043110000,0.01,3261038000.0
2017-09-27,2503.3,2511.75,2495.9099,2507.04,3456030000,0.41,3296960500.0
2017-09-28,2503.4099,2510.8101,2502.9299,2510.0601,3168620000,0.12,3323708500.0
2017-09-29,2509.96,2519.4399,2507.99,2519.3601,3211920000,0.37,3316899000.0
2017-10-02,2521.2,2529.23,2520.3999,2529.1201,3199730000,0.39,3341349000.0
2017-10-03,2530.3401,2535.1299,2528.8501,2534.5801,3068850000,0.22,3320278500.0
2017-10-04,2533.48,2540.53,2531.8,2537.74,3017120000,0.12,3302414000.0
2017-10-05,2540.8601,2552.51,2540.02,2552.0701,3045120000,0.56,3286973500.0
2017-10-06,2547.4399,2549.4099,2543.79,2549.3301,2884570000,-0.11,3266077500.0
2017-10-09,2551.3899,2551.8201,2541.6001,2544.73,2483970000,-0.18,3225688000.0
2017-10-10,2549.99,2555.23,2544.8601,2550.6399,2960500000,0.23,3212167000.0
2017-10-11,2550.6201,2555.24,2547.95,2555.24,2976090000,0.18,3192569000.0
2017-10-12,2552.8799,2555.3301,2548.3101,2550.9299,3151510000,-0.17,3179421500.0
2017-10-13,2555.6599,2557.6499,2552.0901,2553.1699,3149440000,0.09,3094235000.0
2017-10-16,2555.5701,2559.47,2552.6399,2557.6399,2916020000,0.18,3080321000.0
2017-10-17,2557.1699,2559.71,2554.6899,2559.3601,2889390000,0.07,3062335500.0
2017-10-18,2562.8701,2564.1101,2559.6699,2561.26,2998090000,0.07,3035739500.0
2017-10-19,2553.3899,2562.3601,2547.9199,2562.1001,2990710000,0.03,3038732000.0
2017-10-20,2567.5601,2575.4399,2567.5601,2575.21,3384650000,0.51,3064666500.0
2017-10-23,2578.0801,2578.29,2564.3301,2564.98,3211710000,-0.4,3060357500.0
2017-10-24,2568.6599,2572.1799,2565.5801,2569.1299,3427330000,0.16,3079568500.0
2017-10-25,2566.52,2567.3999,2544.0,2557.1499,3874510000,-0.47,3100492500.0
2017-10-26,2560.0801,2567.0701,2559.8,2560.3999,3869050000,0.13,3135514000.0
2017-10-27,2570.26,2582.98,2565.9399,2581.0701,3887110000,0.81,3169273500.0
2017-10-30,2577.75,2580.03,2568.25,2572.8301,3658870000,-0.32,3192230500.0
2017-10-31,2575.99,2578.29,2572.1499,2575.26,3827230000,0.09,3230149500.0
2017-11-01,2583.21,2588.3999,2574.9199,2579.3601,3813180000,0.16,3269952500.0
2017-11-02,2579.46,2581.1101,2566.1699,2579.8501,4048270000,0.02,3320110000.0
2017-11-03,2581.9299,2588.4199,2576.77,2587.8401,3567710000,0.31,3354267000.0
2017-11-06,2587.47,2593.3799,2585.6599,2591.1299,3539080000,0.13,3407022500.0
2017-11-07,2592.1101,2597.02,2584.3501,2590.6399,3809650000,-0.02,3449480000.0
2017-11-08,2588.71,2595.47,2585.02,2594.3799,3899360000,0.14,3495643500.0
2017-11-09,2584.0,2586.5,2566.3301,2584.6201,3831610000,-0.38,3529648500.0
2017-11-10,2580.1799,2583.8101,2575.5701,2582.3,3486910000,-0.09,3546522000.0
2017-11-13,2576.53,2587.6599,2574.48,2584.8401,3402930000,0.1,3570867500.0
2017-11-14,2577.75,2579.6599,2566.5601,2578.8701,3641760000,-0.23,3608486000.0
2017-11-15,2569.45,2572.8401,2557.45,2564.6201,3558890000,-0.55,3636526000.0
2017-11-16,2572.95,2590.0901,2572.95,2585.6399,3312710000,0.82,3652626000.0
2017-11-17,2582.9399,2583.96,2577.6201,2578.8501,3300160000,-0.26,3648401500.0
2017-11-20,2579.49,2584.6399,2578.24,2582.1399,3003540000,0.13,3637993000.0
2017-11-21,2589.1699,2601.1899,2589.1699,2599.03,3332720000,0.65,3633262500.0
2017-11-22,2600.3101,2600.9399,2595.23,2597.0801,2762950000,-0.08,3577684500.0
2017-11-24,2600.4199,2604.21,2600.4199,2602.4199,1349780000,0.21,3451721000.0
2017-11-27,2602.6599,2606.4099,2598.8701,2601.4199,3006860000,-0.04,3407708500.0
2017-11-28,2605.9399,2627.6899,2605.4399,2627.04,3488420000,0.98,3399186000.0
2017-11-29,2627.8201,2634.8899,2620.3201,2626.0701,4078280000,-0.04,3411738500.0
2017-11-30,2633.9299,2657.74,2633.9299,2647.5801,4938490000,0.82,3468004000.0
2017-12-01,2645.1001,2650.6201,2605.52,2642.22,3942320000,-0.2,3462706500.0
2017-12-04,2657.1899,2665.1899,2639.03,2639.4399,4023150000,-0.11,3485478500.0
2017-12-05,2639.78,2648.72,2627.73,2629.5701,3539040000,-0.37,3485476500.0
2017-12-06,2626.24,2634.4099,2624.75,2629.27,3229000000,-0.01,3456444000.0
2017-12-07,2628.3799,2640.99,2626.53,2636.98,3292400000,0.29,3426096000.0
2017-12-08,2646.21,2651.6499,2644.1001,2651.5,3106150000,0.55,3389823000.0
2017-12-11,2652.1899,2660.3301,2651.47,2659.99,3091950000,0.32,3370075000.0
2017-12-12,2661.73,2669.72,2659.78,2664.1101,3555680000,0.15,3377712500.0
2017-12-13,2667.5901,2671.8799,2662.8501,2662.8501,3542370000,-0.05,3372743000.0
2017-12-14,2665.8701,2668.0901,2652.01,2652.01,3430030000,-0.41,3366300000.0
2017-12-15,2660.6299,2679.6299,2659.1399,2675.8101,5723920000,0.9,3486860500.0
2017-12-18,2685.9199,2694.97,2685.9199,2690.1599,3724660000,0.54,3508085500.0
2017-12-19,2692.71,2694.4399,2680.74,2681.47,3368590000,-0.32,3526338000.0
2017-12-20,2688.1799,2691.01,2676.1101,2679.25,3241030000,-0.08,3521753500.0
2017-12-21,2683.02,2692.6399,2682.3999,2684.5701,3273390000,0.2,3547275500.0
2017-12-22,2684.22,2685.3501,2678.1299,2683.3401,2399830000,-0.05,3599778000.0
2017-12-26,2679.0901,2682.74,2677.96,2680.5,1968780000,-0.11,3547874000.0
2017-12-27,2682.1001,2685.6399,2678.9099,2682.6201,2202080000,0.08,3483557000.0
2017-12-28,2686.1001,2687.6599,2682.6899,2687.54,2153330000,0.18,3387309500.0
2017-12-29,2689.1499,2692.1201,2673.6101,2673.6101,2443490000,-0.52,3262559500.0
2018-01-02,2683.73,2695.8899,2682.3601,2695.8101,3367250000,0.83,3233806000.0
2018-01-03,2697.8501,2714.3701,2697.77,2713.0601,3538660000,0.64,3209581500.0
2018-01-04,2719.3101,2729.29,2719.0701,2723.99,3695260000,0.4,3217392500.0
2018-01-05,2731.3301,2743.45,2727.9199,2743.1499,3236620000,0.7,3217773500.0
2018-01-08,2742.6699,2748.51,2737.6001,2747.71,3242650000,0.17,3215286000.0
2018-01-09,2751.1499,2759.1399,2747.8601,2751.29,3453480000,0.13,3232652500.0
2018-01-10,2745.55,2750.8,2736.0601,2748.23,3576350000,-0.11,3256872500.0
2018-01-11,2752.97,2767.5601,2752.78,2767.5601,3641320000,0.7,3261154500.0
2018-01-12,2770.1799,2787.8501,2769.6399,2786.24,3573970000,0.67,3262734500.0
2018-01-16,2798.96,2807.54,2768.6399,2776.4199,4325970000,-0.35,3307531500.0
2018-01-17,2784.99,2807.04,2778.3799,2802.5601,3778050000,0.94,3210238000.0
2018-01-18,2802.3999,2805.8301,2792.5601,2798.03,3681470000,-0.16,3208078500.0
2018-01-19,2802.6001,2810.3301,2798.0801,2810.3,3639430000,0.44,3221620500.0
2018-01-22,2809.1599,2833.03,2808.1201,2832.97,3471780000,0.81,3233158000.0
2018-01-23,2835.05,2842.24,2830.5901,2839.1299,3519650000,0.22,3245471000.0
2018-01-24,2845.4199,2852.97,2824.8101,2837.54,4014070000,-0.06,3326183000.0
2018-01-25,2846.24,2848.5601,2830.9399,2839.25,3835150000,0.06,3419501500.0
2018-01-26,2847.48,2872.8701,2846.1799,2872.8701,3443230000,1.18,3481559000.0
2018-01-29,2867.23,2870.6201,2851.48,2853.53,3573830000,-0.67,3552584000.0
2018-01-30,2832.74,2837.75,2818.27,2822.4299,3990650000,-1.09,3629942000.0
2018-01-31,2832.4099,2839.26,2813.04,2823.8101,4261280000,0.05,3674643500.0
2018-02-01,2816.45,2835.96,2812.7,2821.98,3938450000,-0.06,3694633000.0
2018-02-02,2808.9199,2808.9199,2759.97,2762.1299,4301130000,-2.12,3724926500.0
2018-02-05,2741.0601,2763.3899,2638.1699,2648.9399,5283460000,-4.1,3827268500.0
2018-02-06,2614.78,2701.04,2593.0701,2695.1399,5891660000,1.74,3959719000.0
2018-02-07,2690.95,2727.6699,2681.3301,2681.6599,4626570000,-0.5,4018373500.0
2018-02-08,2685.01,2685.27,2580.5601,2581.0,5305440000,-3.75,4104828000.0
2018-02-09,2601.78,2638.6699,2532.6899,2619.55,5680070000,1.49,4206765500.0
2018-02-12,2636.75,2672.6101,2622.45,2656.0,4055790000,1.39,4230856500.0
2018-02-13,2646.27,2668.8401,2637.0801,2662.9399,3472870000,0.26,4188201500.0
2018-02-14,2651.21,2702.1001,2648.8701,2698.6299,4003740000,1.34,4199486000.0
2018-02-15,2713.46,2731.51,2689.8201,2731.2,3684910000,1.21,4199658000.0
2018-02-16,2727.1399,2754.4199,2725.1101,2732.22,3637460000,0.04,4199559500.0
2018-02-20,2722.99,2737.6001,2706.76,2716.26,3627610000,-0.58,4207351000.0
2018-02-21,2720.53,2747.75,2701.29,2701.3301,3779400000,-0.55,4220338500.0
2018-02-22,2710.4199,2731.26,2697.77,2703.96,3701270000,0.1,4204698500.0
2018-02-23,2715.8,2747.76,2713.74,2747.3,3189190000,1.6,4172400500.0
2018-02-26,2757.3701,2780.6399,2753.78,2779.6001,3424650000,1.18,4171471500.0
2018-02-27,2780.45,2789.1499,2744.22,2744.28,3745080000,-1.27,4180034000.0
2018-02-28,2753.78,2761.52,2713.54,2713.8301,4230660000,-1.11,4192034500.0
2018-03-01,2715.22,2730.8899,2659.6499,2677.6699,4503970000,-1.33,4204169000.0
2018-03-02,2658.8899,2696.25,2647.3201,2691.25,3882450000,0.51,4201369000.0
2018-03-05,2681.0601,2728.0901,2675.75,2720.9399,3710810000,1.1,4171853000.0
2018-03-06,2730.1799,2732.0801,2711.26,2728.1201,3370690000,0.26,4076214500.0
2018-03-07,2710.1799,2730.6001,2701.74,2726.8,3393270000,-0.05,3951295000.0
2018-03-08,2732.75,2740.45,2722.6499,2738.97,3212320000,0.45,3880582500.0
2018-03-09,2752.9099,2786.5701,2751.54,2786.5701,3364100000,1.74,3783515500.0
2018-03-12,2790.54,2796.98,2779.26,2783.02,3185020000,-0.13,3658763000.0
2018-03-13,2792.3101,2801.8999,2758.6799,2765.3101,3301650000,-0.64,3621056000.0
2018-03-14,2774.0601,2777.1101,2744.3799,2749.48,3391360000,-0.57,3616980500.0
2018-03-15,2754.27,2763.03,2741.47,2747.3301,3500330000,-0.08,3591810000.0
2018-03-16,2750.5701,2761.8501,2749.97,2752.01,5372340000,0.17,3676181500.0
2018-03-19,2741.3799,2741.3799,2694.5901,2712.9199,3302130000,-1.42,3659415000.0
2018-03-20,2715.05,2724.22,2710.05,2716.9399,3261030000,0.15,3641086000.0
2018-03-21,2714.99,2739.1399,2709.79,2711.9299,3415510000,-0.18,3622891500.0
2018-03-22,2691.3601,2695.6799,2641.5901,2643.6899,3739800000,-2.52,3624818000.0
2018-03-23,2646.71,2657.6699,2585.8899,2588.26,3815080000,-2.1,3656112500.0
2018-03-26,2619.3501,2661.3601,2601.8101,2658.55,3511100000,2.72,3660435000.0
2018-03-27,2667.5701,2674.78,2596.1201,2612.6201,3706350000,-1.73,3658498500.0
2018-03-28,2611.3,2632.6499,2593.0601,2605.0,3864500000,-0.29,3640190500.0
2018-03-29,2614.4099,2659.0701,2609.72,2640.8701,3565990000,1.38,3593291500.0
2018-04-02,2633.45,2638.3,2553.8,2581.8799,3598520000,-2.23,3579095000.0
2018-04-03,2592.1699,2619.1399,2575.49,2614.45,3392810000,1.26,3563195000.0
2018-04-04,2584.04,2649.8601,2573.6101,2644.6899,3350340000,1.16,3562177500.0
2018-04-05,2657.3601,2672.0801,2649.5801,2662.8401,3178970000,0.69,3551462500.0
2018-04-06,2645.8201,2656.8799,2586.27,2604.47,3299700000,-2.19,3555831500.0
2018-04-09,2617.1799,2653.55,2610.79,2613.1599,3062960000,0.33,3540774500.0
2018-04-10,2638.4099,2665.45,2635.78,2656.8701,3543930000,1.67,3558720000.0
2018-04-11,2643.8899,2661.4299,2639.25,2642.1899,3020760000,-0.55,3544675500.0
2018-04-12,2653.8301,2674.72,2653.8301,2663.99,3021320000,0.83,3526173500.0
2018-04-13,2676.8999,2680.26,2645.05,2656.3,2960910000,-0.29,3499202500.0
2018-04-16,2670.1001,2686.49,2665.1599,2677.8401,3019700000,0.81,3381570500.0
2018-04-17,2692.74,2713.3401,2692.05,2706.3899,3234360000,1.07,3378182000.0
2018-04-18,2710.1101,2717.49,2703.6299,2708.6399,3383410000,0.08,3384301000.0
2018-04-19,2701.1599,2702.8401,2681.8999,2693.1299,3349370000,-0.57,3380994000.0
2018-04-20,2692.5601,2693.9399,2660.6101,2670.1399,3388590000,-0.85,3363433500.0
2018-04-23,2675.3999,2682.8601,2657.99,2670.29,3017480000,0.01,3323553500.0
2018-04-24,2680.8,2683.55,2617.3201,2634.5601,3706740000,-1.34,3333335500.0
2018-04-25,2634.9199,2645.3,2612.6699,2639.3999,3499440000,0.18,3322990000.0
2018-04-26,2651.6499,2676.48,2647.1599,2666.9399,3665720000,1.04,3313051000.0
2018-04-27,2675.47,2677.3501,2659.01,2669.9099,3219030000,0.11,3295703000.0
2018-04-30,2682.51,2682.8701,2648.04,2648.05,3734530000,-0.82,3302503500.0
2018-05-01,2642.96,2655.27,2625.4099,2654.8,3559850000,0.25,3310855500.0
2018-05-02,2654.24,2660.8701,2631.7,2635.6699,4010770000,-0.72,3343877000.0
2018-05-03,2628.0801,2637.1399,2594.6201,2629.73,3851470000,-0.23,3377502000.0
2018-05-04,2621.45,2670.9299,2615.3201,2663.4199,3327220000,1.28,3378878000.0
2018-05-07,2680.3401,2683.3501,2664.7,2672.6299,3237960000,0.35,3387628000.0
2018-05-08,2670.26,2676.3401,2655.2,2671.9199,3717570000,-0.03,3396310000.0
2018-05-09,2678.1201,2701.27,2674.1399,2697.79,3909500000,0.97,3440747000.0
2018-05-10,2705.02,2726.1101,2704.54,2723.0701,3333050000,0.94,3456333500.0
2018-05-11,2722.7,2732.8601,2717.45,2727.72,2862700000,0.17,3451423000.0
2018-05-14,2738.47,2742.1001,2725.47,2730.1299,2972660000,0.09,3449071000.0
2018-05-15,2718.5901,2718.5901,2701.9099,2711.45,3290680000,-0.68,3451887000.0
2018-05-16,2712.6201,2727.76,2712.1699,2722.46,3202670000,0.41,3442850000.0
2018-05-17,2719.71,2731.96,2711.3601,2720.1299,3475400000,-0.09,3449151500.0
2018-05-18,2717.3501,2719.5,2709.1799,2712.97,3368690000,-0.26,3448156500.0
2018-05-21,2735.3899,2739.1899,2725.7,2733.01,3019890000,0.74,3448277000.0
2018-05-22,2738.3401,2742.24,2721.8799,2724.4399,3366310000,-0.31,3431255500.0
2018-05-23,2713.98,2733.3301,2709.54,2733.29,3326290000,0.32,3422598000.0
2018-05-24,2730.9399,2731.97,2707.3799,2727.76,3256030000,-0.2,3402113500.0
2018-05-25,2723.6001,2727.3601,2714.99,2721.3301,2995260000,-0.24,3390925000.0
2018-05-29,2705.1101,2710.6699,2676.8101,2689.8601,3736890000,-1.16,3391043000.0
2018-05-30,2702.4299,2729.3401,2702.4299,2724.01,3561050000,1.27,3391103000.0
2018-05-31,2720.98,2722.5,2700.6799,2705.27,4235370000,-0.69,3402333000.0
2018-06-01,2718.7,2736.9299,2718.7,2734.6201,3684130000,1.08,3393966000.0
2018-06-04,2741.6699,2749.1599,2740.54,2746.8701,3376510000,0.45,3396430500.0
2018-06-05,2748.46,2752.6101,2739.51,2748.8,3517790000,0.07,3410422000.0
2018-06-06,2753.25,2772.3899,2748.46,2772.3501,3651640000,0.86,3407125500.0
2018-06-07,2774.8401,2779.8999,2760.1599,2770.3701,3711330000,-0.07,3397217000.0
2018-06-08,2765.8401,2779.3899,2763.5901,2779.03,3123210000,0.31,3386725000.0
2018-06-11,2780.1799,2790.21,2780.1699,2782.0,3232330000,0.11,3405206500.0
2018-06-12,2785.6001,2789.8,2778.78,2786.8501,3401010000,0.17,3426624000.0
2018-06-13,2787.9399,2791.47,2774.6499,2775.6299,3779230000,-0.4,3451051500.0
2018-06-14,2783.21,2789.0601,2776.52,2782.49,3526890000,0.25,3467262500.0
2018-06-15,2777.78,2782.8101,2761.73,2779.6599,5428790000,-0.1,3564932000.0
2018-06-18,2765.79,2774.99,2757.1201,2773.75,3287150000,-0.21,3560855000.0
2018-06-19,2752.01,2765.05,2743.1899,2762.5901,3661470000,-0.4,3592934000.0
2018-06-20,2769.73,2774.8601,2763.9099,2767.3201,3327600000,0.17,3590998500.0
2018-06-21,2769.28,2769.28,2744.3899,2749.76,3300060000,-0.63,3589687000.0
2018-06-22,2760.79,2764.1699,2752.6799,2754.8799,5450550000,0.19,3699413000.0
2018-06-25,2742.9399,2742.9399,2698.6699,2717.0701,3655080000,-1.37,3732404000.0
2018-06-26,2722.1201,2732.9099,2715.6001,2723.0601,3555090000,0.22,3723314000.0
2018-06-27,2728.45,2746.0901,2699.3799,2699.6299,3776090000,-0.86,3734066000.0
2018-06-28,2698.6899,2724.3401,2691.99,2716.3101,3428140000,0.62,3693704500.0
2018-06-29,2727.1299,2743.26,2718.03,2718.3701,3565620000,0.08,3687779000.0
2018-07-02,2704.95,2727.26,2698.95,2726.71,3073650000,0.31,3672636000.0
2018-07-03,2733.27,2736.5801,2711.1599,2713.22,1911470000,-0.49,3592320000.0
2018-07-05,2724.1899,2737.8301,2716.02,2736.6101,2953420000,0.86,3557409000.0
2018-07-06,2737.6799,2764.4099,2733.52,2759.8201,2554780000,0.85,3499581500.0
2018-07-09,2775.6201,2784.6499,2770.73,2784.1699,3050040000,0.88,3495923000.0
2018-07-10,2788.5601,2795.5801,2786.24,2793.8401,3063850000,0.35,3487499000.0
2018-07-11,2779.8201,2785.9099,2770.77,2774.02,2964740000,-0.71,3465685500.0
2018-07-12,2783.1399,2799.22,2781.53,2798.29,2821690000,0.87,3417808500.0
2018-07-13,2796.9299,2804.53,2791.6899,2801.3101,2614000000,0.11,3372164000.0
2018-07-16,2797.3601,2801.1899,2793.3899,2798.4299,2812230000,-0.1,3241336000.0
2018-07-17,2789.3401,2814.1899,2789.24,2809.55,3050730000,0.4,3229515000.0
2018-07-18,2811.3501,2816.76,2805.8899,2815.6201,3089780000,0.22,3200930500.0
2018-07-19,2809.3701,2812.05,2799.77,2804.49,3266700000,-0.4,3197885500.0
2018-07-20,2804.55,2809.7,2800.01,2801.8301,3230210000,-0.09,3194393000.0
2018-07-23,2799.1699,2808.6101,2795.1399,2806.98,2907430000,0.18,3067237000.0
2018-07-24,2820.6799,2829.99,2811.1201,2820.3999,3417530000,0.48,3055359500.0
2018-07-25,2817.73,2848.03,2817.73,2846.0701,3553010000,0.91,3055255500.0
2018-07-26,2835.49,2845.5701,2835.26,2837.4399,3653330000,-0.3,3049117500.0
2018-07-27,2842.3501,2843.1699,2808.3401,2818.8201,3415710000,-0.66,3048496000.0
2018-07-30,2819.0,2821.74,2798.1101,2802.6001,3245770000,-0.58,3032503500.0
2018-07-31,2809.73,2824.46,2808.0601,2816.29,3892100000,0.49,3073426000.0
2018-08-01,2821.1699,2825.8301,2805.8501,2813.3601,3496990000,-0.1,3152702000.0
2018-08-02,2800.48,2829.9099,2796.3401,2827.22,3467380000,0.49,3178400000.0
2018-08-03,2829.6201,2840.3799,2827.3701,2840.3501,3030390000,0.46,3202180500.0
2018-08-06,2840.29,2853.29,2835.98,2850.3999,2874540000,0.35,3193405500.0
2018-08-07,2855.9199,2863.4299,2855.9199,2858.45,3162770000,0.28,3198351500.0
2018-08-08,2856.79,2862.4399,2853.0901,2857.7,2972200000,-0.03,3198724500.0
2018-08-09,2857.1899,2862.48,2851.98,2853.5801,3047050000,-0.14,3209992500.0
2018-08-10,2838.8999,2842.2,2825.8101,2833.28,3256040000,-0.71,3242094500.0
2018-08-13,2835.46,2843.3999,2819.8799,2821.9299,3158450000,-0.4,3259405500.0
2018-08-14,2827.8799,2843.1101,2826.5801,2839.96,2976970000,0.64,3255717500.0
2018-08-15,2827.95,2827.95,2802.49,2818.3701,3645070000,-0.76,3283482000.0
2018-08-16,2831.4399,2850.49,2831.4399,2840.6899,3219880000,0.79,3281141000.0
2018-08-17,2838.3201,2855.6299,2833.73,2850.1299,3024100000,0.33,3270835500.0
2018-08-20,2853.9299,2859.76,2850.6201,2857.05,2748020000,0.24,3262865000.0
2018-08-21,2861.51,2873.23,2861.3201,2862.96,3147140000,0.21,3249345500.0
2018-08-22,2860.99,2867.54,2856.05,2861.8201,2689560000,-0.04,3206173000.0
2018-08-23,2860.29,2868.78,2854.03,2856.98,2713910000,-0.17,3159202000.0
2018-08-24,2862.3501,2876.1599,2862.3501,2874.6899,2596190000,0.62,3118226000.0
2018-08-27,2884.6899,2898.25,2884.6899,2896.74,2854080000,0.77,3098641500.0
2018-08-28,2901.45,2903.77,2893.5,2897.52,2683190000,0.03,3038196000.0
2018-08-29,2900.6201,2916.5,2898.3999,2914.04,2791860000,0.57,3002939500.0
2018-08-30,2908.9399,2912.46,2895.22,2901.1299,2802180000,-0.44,2969679500.0
2018-08-31,2898.3701,2906.3201,2891.73,2901.52,2880260000,0.01,2962173000.0
2018-09-04,2896.96,2900.1799,2885.1299,2896.72,3077060000,-0.17,2972299000.0
2018-09-05,2891.5901,2894.21,2876.9199,2888.6001,3241250000,-0.28,2976223000.0
2018-09-06,2888.6399,2892.05,2867.29,2878.05,3139590000,-0.37,2984592500.0
2018-09-07,2868.26,2883.8101,2864.1201,2871.6799,2946270000,-0.22,2979553500.0
2018-09-10,2881.3899,2886.9299,2875.9399,2877.1299,2731400000,0.19,2953321500.0
2018-09-11,2871.5701,2892.52,2866.78,2887.8899,2899660000,0.37,2940382000.0
2018-09-12,2888.29,2894.6499,2879.2,2888.9199,3264930000,0.04,2954780000.0
2018-09-13,2896.8501,2906.76,2896.3899,2904.1799,3254930000,0.53,2935273000.0
2018-09-14,2906.3799,2908.3,2895.77,2904.98,3149800000,0.03,2931769000.0
2018-09-17,2903.8301,2904.6499,2886.1599,2888.8,2947760000,-0.56,2927952000.0
2018-09-18,2890.74,2911.1699,2890.4299,2904.3101,3074610000,0.54,2944281500.0
2018-09-19,2906.6001,2912.3601,2903.8201,2907.95,3280020000,0.13,2950925500.0
2018-09-20,2919.73,2934.8,2919.73,2930.75,3337730000,0.78,2983334000.0
2018-09-21,2936.76,2940.9099,2927.1101,2929.6699,5607610000,-0.04,3128019000.0
2018-09-24,2921.8301,2923.79,2912.6299,2919.3701,3372210000,-0.35,3166820000.0
2018-09-25,2921.75,2923.95,2913.7,2915.5601,3285480000,-0.13,3188390000.0
2018-09-26,2916.98,2931.1499,2903.28,2905.97,3388620000,-0.33,3223661500.0
2018-09-27,2911.6499,2927.22,2909.27,2914.0,3060850000,0.28,3237111000.0
2018-09-28,2910.03,2920.53,2907.5,2913.98,3432300000,-0.0,3268617000.0
2018-10-01,2926.29,2937.0601,2917.9099,2924.5901,3364190000,0.36,3292813500.0
2018-10-02,2923.8,2931.4199,2919.3701,2923.4299,3401880000,-0.04,3309054500.0
